id,iddepto,nomdepto,idmpio,nompio,codigohabilitacion,nombre,nitsnit,ese,direccion,direccionorig,telefono,najunombre,numerosedeprincipal,latitude,longitude,Localidad
598,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,929",SOCIEDAD DE CONSULTORIA Y PRESTACION DE SERVICIOS ANDAR S.A.S SIGLA A & P ANDAR S.A.S,"900,123,162",,AC 80 N 69 K 27,AC 80 N 69 K 27,3103220823,Privada,1,4.6890201,-74.0835986,Engativá
601,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,952",RIE ODONTOLOGIA INTEGRAL SAS,"900,143,877",NO,CR 55 # 174B 03,CR 55 # 174B 03,7597442,Privada,1,4.7575265,-74.0541697,Suba
603,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,967",TERAPIAS BOGOTA S.A.S,"900,171,614",,Calle 116 # 70G -74 PISO 1,Calle 116 # 70 G -74 PRIMER PISO,7944008 - 3003004659 -   3124700600,Privada,1,4.6985883,-74.0748335,Suba
604,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,974",SBF SALUD BUCAL FAMILIAR LTDA.,"900,112,756",,CL 90 # 19A 49 OF 301,CL 90 # 19A 49 OF 301,6235501 - 3138707940,Privada,1,4.6763765,-74.0574137,Chapinero
605,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,980",UNIDAD CLINICA ODONTOLOGICA PATIO BONITO SAS,"900,161,603",NO,CL 38 SUR # 86 C-93,CL 38 SUR # 86 C-93,4501211,Privada,1,4.6359093,-74.1642413,Kennedy
607,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,988",CENTRO DE DIAGNOSTICO DERMATOLOGICO SAS,"900,066,283",NO,AV 9 116 20 CS 718,AV 9 116 20 CS 718,6378325,Privada,1,4.6947855,-74.0338294,Usaquén
610,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,090",CLINICA CAMPO ABIERTO ORGANIZACIÓN SANITAS INTERNACIONAL LTDA,"900,188,194",NO,CRA 69 NRO 170 - 40 / 70,CRA 69 NRO 170 - 40 / 70,5895396,Privada,1,4.7586013,-74.0626686,Suba
617,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,221",DEPIEL SAS,"900,126,068",NO,CALLE 134 #7 83 351 Módulo 13,AV CL 134 # 7 - 83 MODULOS 152 / 351 TORRES 1 Y 3 PISO 5,9172090 - 3138932716,Privada,2,4.7117656,-74.0298305,Usaquén
623,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,318",FIGURELLA INTERNACIONAL DE COLOMBIA SAS,"900,114,661",NO,CARRERA 11 No. 84 - 38 Casa 7,CARRERA 11 No. 84 - 38 Casa 7,6168477,Privada,1,4.667358200000001,-74.0521184,Chapinero
626,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,397",CLINICA ORAL DENT LTDA,"900,169,768",NO,KR 104A # 71D-51,KR 104A # 71D-51,4315906 - 4333863 - 3106497524,Privada,1,4.7060438,-74.1196464,Engativá
627,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,402",ODONTOCLINICS QUIROGA S A S,"900,200,805",NO,KR 24 SUR No. 31 C- 83 PISO 2,KR 24 SUR No. 31 C- 83 PISO 2,2021987/3005163829,Privada,1,4.582922,-74.11434969999999,Rafael Uribe Uribe
629,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,405",UNIDAD CLINICA ODONTOLOGICA EL LAGO Y/O ROSA ELENA BARBOSA LEGUIZAMON SAS,"900,201,905",NO,AV BOYACA No. 73 A 41,AV BOYACA No. 73 A 41,4309113,Privada,1,4.6894083,-74.0939199,Engativá
642,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,745",BUITRAGO & MORALES SAS,"900,215,198",NO,CARRERA 73 NO 63A - 28 SUR PISO 1,CARRERA 73 NO 63A - 28 SUR PISO 1,3204428473,Privada,1,4.5876059,-74.1691254,Ciudad Bolivar
644,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,768",PRERESALUD S.A.S,"830,143,723",NO,Kra27a#40a 94,Kra27a#40a 94,6054140 - 3203976595,Privada,1,4.6313555,-74.0783873,Teusaquillo
647,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,861",E F G FRESNEDA ODONTOLOGIA ESPECIALIZADA SAS,"900,223,870",NO,CL 140D 103F 83,CL 140D 103F 83,2145091,Privada,1,4.7442503,-74.0968353,Suba
648,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,862",CAPELLA ODONTOLOGIA ESPECIALIZADA LTDA.,"900,221,199",NO,AV 15 No. 104-76 OF 308,AV 15 No. 104-76 OF 308,2154560,Privada,1,4.6893385,-74.0464578,Usaquén
651,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,931",E G FRESNEDA ODONTOLOGIA ESPECIALIZADA SAS,"900,223,323",NO,AVENIDA 8 #72A-31 PISO 3 - Barrio:CASTILLA,AVENIDA 8 #72A-31 PISO 3 - Barrio:CASTILLA,4116602 EXT 3,Privada,2,4.6369825,-74.13783459999999,Kennedy
657,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,976",IPS FERNANDO KUAN MEDINA SAS,"900,147,276",,CL 70 N0 29-16 PISO 1,CL 70 N0 29-16 PISO 1,5405182-5403190- 3104622799-3102594991,Privada,1,4.6636413,-74.073393,Barrios Unidos
666,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,128",UNIDAD DE DIAGNOSTICO S.A.S,"892,002,811",,CRA 19A N. 82-85 CONSULTORIO 209 EDIF COUNTRY MEDICAL CENTER,CRA 19A N. 82-85 CONSULTORIO 209 EDIF COUNTRY MEDICAL CENTER,7953780 - 3124817662,Privada,1,4.6699886,-74.0588264,Chapinero
667,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,137",VOILA IPS SAS,"900,051,714",,AV CARRERA 60 N 44 - B 38 PISO 1,AV CARRERA 60 N 44 - B 38 PISO 1,2213066,Privada,1,4.6503391,-74.09484909999999,Teusaquillo
670,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,213",SONRISAS BRILLANTES  S.A.S.,"900,212,066",NO,"CLL 12B 9-22 C.C.SAVILLE  2 PISO  LC 127 128 129 130 131 132 133,134,135","CLL 12B 9-22 C.C.SAVILLE  2 PISO  LC 127 128 129 130 131 132 133,134,135",2815207/3103490132,Privada,1,4.6013541,-74.07628509999999,La Candelaria
671,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,216",Centro Odontologico y Pediatrico Sante S.A.S.,"900,220,078",NO,calle 128 N 172- 80 LOCAL 1,calle 128 N 172- 80 loc  1.,6240909 - 3188270553,Privada,1,4.7195031,-74.075912,Suba
673,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,239",SALAZAR Y TAVERA LTDA.,"900,234,050",NO,CARRERA 72B # 23F 58,CARRERA 72 B N. 23 F 58,2715769,Privada,14,4.6626259,-74.1176589,Fontibón
674,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,246","MEDICINA Y SALUD DE COLOMBIA S.A. ""M&S""","830,140,725",NO,AV. CLL 24 No. 95 A 80 OFICINA 302 -1,AV. CLL 24 No. 95 A 80 OFICINA 302 -1,3174382208 - 3781249,Privada,1,4.6771069,-74.1293638,Fontibón
677,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,291",Ultima Generación Sas Sigla Ultigen Sas,"900,190,807",,Carrera 28B No 71C-20 Piso 1,Carrera 28B No 71C-20 Piso 1,3108170150,Privada,1,4.6653426,-74.07123709999999,Barrios Unidos
678,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,306",FUNDACION PARA EL AUTISMO Y  OTROS  TRANSTORNOS DEL  DESARROLLO  INFANTIL SEXTO SENTIDO,"900,164,576",NO,Calle 116A No 71F  50,Calle 116A No 71F  50,7024784  76024835,Privada,1,4.7019147,-74.08037139999999,Suba
679,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,311",ALIANZA BLESSED S.A.S.,"900,175,703",NO,DIAGONAL 115A No 70C-75 LOCAL 1,DIAGONAL 115A No 70C-75 LOCAL 1,2710678,Privada,1,4.6983914,-74.0724903,Suba
685,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,397",COLCHARTER IPS SAS,"900,139,876",,CL 26 96 J 66 OF 408,CL 26 96 J 66 OF 408,3176409979,Privada,1,4.6874654,-74.1270239,Fontibón
687,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,451",CLINICA NEUROREHABILITAR LTDA,"900,244,203",NO,CALLE 79 Nº 29C - 35,CALLE 79 Nº 29C - 35,6017441121 - 6017462085 - 3174407919 - 3204529163 - 3106664595,Privada,1,4.6723821,-74.0688089,Barrios Unidos
690,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,508",ADRIANA CEBALLOS PORRAS E.U.,"900,244,133",NO,DG 53 C N 23 - 44 LC 2,DG 53 C N 23 - 44 LC 2,3460502,Privada,1,4.6433266,-74.0733157,Teusaquillo
693,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,576",REHABILITACION INTEGRAL INFANTIL ESPECIALIZADA SAS CON SIGLA RIIE SAS,"900,247,822",NO,CL 119 # 11 B 67,CL 119 # 11 B 67,313 4994151 - 031 6 708078,Privada,1,4.6983819,-74.038292,Usaquén
695,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,603",ORGANIZACION VIHONCO IPS S.A.S.,"900,098,985",NO,Diagonal 115A # 70D-68 - Barrio:San Nicolás,Diagonal 115A # 70D-68 - Barrio:San Nicolás,2221499 - 315 2665870,Privada,2,4.698261,-74.0745711,Suba
702,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,699",DENTAL LINE E.U.,"900,171,194",NO,TRANV 34 A BIS # 40 67SUR,TRANV 34 A BIS # 40 67SUR,7282258,Privada,1,4.5899494,-74.12580559999999,Rafael Uribe Uribe
707,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,796",C Y R SALUD  IPS SAS,"830,044,563",NO,CRA 13 N 37-37  CONS 601-603-604-605-606-607-608-609,CRA 13 N 37-37  CONS 601-603-604-605-606-607-608-609,2321003-3016511824,Privada,1,4.6257628,-74.06761449999999,Santa Fe
709,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,807",UNIDAD TERAPÉUTICA INTEGRAL BITA S.A.S,"900,266,863",NO,Carrera 22 # 45 b 25,Carrera 22 # 45 b 25,9278383 - 3214295429 - 3023888519,Privada,1,4.635276,-74.0737609,Teusaquillo
710,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,814",FUNDACION MISION SALUD,"900,243,760",NO,CALLE 1F N.29B-29,CALLE 1F N.29B-29,2011134   3004751676,Privada,1,4.6001915,-74.10300509999999,Los Mártires
711,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,815",SUMEDICO SAS,"900,255,832",,Calle 127D Bis No. 70C - 70 Ofi 102,Calle 127D Bis No. 70C - 70 Ofi 102,8063964-3138715322,Privada,1,4.714239,-74.07757269999999,Suba
712,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,826",MEDICINA PODOLOGICA Y REPRESENTACIONES S.A.S  SIGLA MEDIPOR S.A.S,"900,046,734",NO,AV CRA 58 # 128 B 17,AV CRA 58 # 128 B 17,3000999-3107883744,Privada,1,4.716422,-74.069507,Suba
717,11,Bogotá D.C,11001,BOGOTÁ,"1,100,119,949",HISTOLAD EU,"900,263,149",NO,AK45 No 118-86 of 203,AK45 No 118-86 of 203,6476623,Privada,1,4.7021337,-74.054169,Usaquén
720,11,Bogotá D.C,11001,BOGOTÁ,"1,100,120,012",CENTRO LASER DE ENFERMEDADES VENOSAS SAS,"900,252,836",NO,CALLE 127 A N 7-53 CONSULTORIO 7007 CLINICA INO,CALLE 127 A N 7-53 CONSULTORIO 7007 CLINICA INO,6185664,Privada,1,4.7034707,-74.0294016,Usaquén
722,11,Bogotá D.C,11001,BOGOTÁ,"1,100,120,044",GRUPO MEDICO INCOLGER SAS,"900,266,533",NO,AK 70 (AV ROJAS ) # 66-14,AK 70 (AV ROJAS ) # 66-14,5175304,Privada,3,4.6778401,-74.0956035,Engativá
734,11,Bogotá D.C,11001,BOGOTÁ,"1,100,120,231",IPS ESPECIALIZADA S.A.,"900,293,923",,KR 68 A # 24B 10 CC Plaza Claro TO 3 PI 6 OF 4 - Barrio:,KR 68 A # 24B 10 CC Plaza Claro TO 3 PI 6 OF 4 - Barrio:,3113010699,Privada,4,4.6513589,-74.1065611,Fontibón
740,11,Bogotá D.C,11001,BOGOTÁ,"1,100,120,257",PROSERVANDA SG-SST S.A.S,"830,129,499",NO,DIAGONAL 45D N. 20 - 22 PISO 2,DIAGONAL 45D N. 20 - 22 PISO 2,5103431,Privada,1,4.636047,-74.0725131,Teusaquillo
749,11,Bogotá D.C,11001,BOGOTÁ,"1,100,120,462",BIOGENETICA DIAGNOSTICA SAS,"900,306,367",,"CARRERA 19A#85-11, EDIFICIO IBERIA, PISO 2, INTERIOR 1","CARRERA 19A#85-11, EDIFICIO IBERIA, PISO 2, INTERIOR 1",3472335,Privada,1,4.6716937,-74.05803329999999,Chapinero
765,11,Bogotá D.C,11001,BOGOTÁ,"1,100,120,697",Instituto piel Renaissence SAS,"830,144,635",,CL 93 B # 11 A 84 PI 4 LC 403,CL 93 B # 11 A 84 PI 4 LC 403,3378912 - 3133499734 - 3108562016,Privada,1,4.6773006,-74.0479781,Chapinero
771,11,Bogotá D.C,11001,BOGOTÁ,"1,100,120,757",GASTROMEDICALL LTDA,"900,234,308",,AC 127 No. 19A-44 CS 512- 513- 514-305,AC 127 No. 19A-44 CS 512- 513- 514-305,5185118-3183438113-3155201011,Privada,1,4.7061683,-74.0500686,Usaquén
780,11,Bogotá D.C,11001,BOGOTÁ,"1,100,120,914",Unidad Especializada en Ortopedia y Traumatología S.A.S,"900,340,599",,Calle 145 No. 91-19 L 10-104 2P CENTRO SUBA,Calle 145 No. 91-19 L 10-104 2P CENTRO SUBA,5716009349,Privada,1,4.7379106,-74.0850037,Suba
789,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,043",A & B ORTODONTIC SAS,"900,348,696",,CALLE 161 N. 16 A 26,CALLE 161 N. 16 A 26,6710711,Privada,1,4.7399998,-74.0392038,Usaquén
791,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,053",ODORTOESTETICA CIUDAD SALITRE SAS,"900,311,338",,AV. EL DORADO N 68C 61 LOCAL 116,AV. EL DORADO N 68C 61 LOCAL 116,4275020,Privada,1,4.6564842,-74.1061599,Fontibón
795,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,104",ARTRO CENTRO IPS ESPECIALIDADES ARTICULARES Y REHABILITACION E.U.,"900,352,858",,AC 32 NO. 13-83 AP 504 TO 1,AC 32 NO. 13-83 AP 504 TO 1,5405106 2252614 3115219789,Privada,1,4.6188965,-74.0696399,Santa Fe
797,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,113",INVERSIONES BEJARANO Y CASAS SAS,"900,355,171",,CALLE 32 SUR # 52 A 08 LOCAL 201,CALLE 32 SUR # 52 A 08 LOCAL 201,2707226,Privada,1,4.6046502,-74.12826679999999,Puente Aranda
798,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,114",NACANISAJE SAS,"900,321,742",,CALLE 141C N 103 F 83 - Barrio:SUBA,CALLE 141C N 103 F 83 - Barrio:SUBA,8057160,Privada,2,4.7451463,-74.0963781,Suba
801,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,181",EXAMEDICA ASESORIAS INTEGRALES EN SALUD OCUPACIONAL Y MEDICINA EMPRESARIAL S EN C.S,"800,098,835",,CRA 105 NO 22 J - 05,CRA 105 NO 22 J - 05,4155524,Privada,1,4.6819323,-74.142364,Fontibón
803,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,196",FUNDACION CRISTIANA MARANATHA - FUNMAR,"900,236,348",,KR 75 # 52 A 59,KR 75 # 52 A 59,4109238,Privada,1,4.6749263,-74.1105998,Engativá
809,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,264",NOVAFEM SAS,"900,306,609",,Calle 90 No 19A-49 OFICINA 902,Calle 90 No 19A-49 OFICINA 902,3000024,Privada,1,4.6763765,-74.0574137,Chapinero
812,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,320",Te Aliviamos SAS,"900,368,807",,Cra.48 #101A-09 Piso 1,Cra.48 #101A-09 Piso 1,5264751,Privada,1,4.6885509,-74.0604182,Suba
816,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,359",SOMHER S.A.S IPS,"900,357,296",,CALLE 91 # 19 C 55 consultorio 208,CALLE 91 # 19 C 55 consultorio 208,691 05 00 - 473 99 43,Privada,1,4.6774609,-74.057728,Chapinero
823,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,418",U.E.DENT S.A.S.,"900,244,463",,KR 58 (AV VILLAS) # 128 A 71,KR 58 (AV VILLAS) # 128 A 71,2535853 - 3135254543,Privada,1,4.7157903,-74.0700053,Suba
828,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,447",FUNDACIÓN UNA LUZ PARA LA LIBERTAD FUNDALUZ,"900,280,954",,KR 80A # 24D- 21,KR 80A # 24D- 21,2956600,Privada,1,4.6681357,-74.11853409999999,Fontibón
829,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,477",UNIDAD MEDICA ONCOLOGICA ONCOLIFE IPS SAS,"900,364,721",,AV Carrera 45 # 104A 91,AV Carrera 45 # 104A 91,5803973- 3178061653,Privada,1,4.6927977,-74.056787,Suba
832,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,508",APOYO TERAPEUTICO AMBA LTDA SIGLA AT AMBA LTDA,"900,157,041",,AV AMERICAS AC 6 No 71 B 31 LC 102,AV AMERICAS AC 6 No 71 B 31 LC 102,4143669,Privada,1,4.6309622,-74.14399039999999,Kennedy
835,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,523",A&V ClÍNICAS ODONTOLÓGICAS SAS,"900,382,554",,Calle 44 NO. 72B - 38 sur,Calle 44 NO. 72B - 38 sur,7283082 - 7282352,Privada,1,4.5999762,-74.1458732,Kennedy
839,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,546",MM SALUD OCUPACIONAL LTDA,"900,266,781",,Cra 72 # 64C -  82,Cra 72 # 64C -  82,8053282 - 3163881828,Privada,1,4.6776896,-74.10144509999999,Engativá
845,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,649",CORPORACION SIGUE MIS HUELLAS,"900,229,420",,Carrera 19 C No. 22 - 20 Sur,Carrera 19 C No. 22 - 20 Sur,3729439,Privada,1,4.582957200000001,-74.1044105,Rafael Uribe Uribe
851,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,679",BIODENT LA VICTORIA S.A.S.,"900,392,944",,AVENIDA CIUDAD DE VILLAVICENCIO CALLE 37 SUR # 4-05 ESTE LOCAL 201,AVENIDA CIUDAD DE VILLAVICENCIO CALLE 37 SUR # 4-05 ESTE LOCAL 201,"2075829, 3115021550",Privada,1,4.5541409,-74.0916105,San Cristobal
855,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,746",SALUD ACTIVA MEDICINA ANTIHOMOTOXICA SAS,"900,357,998",,AC 127  19 A 62   CS 413 414 416  504,AC 127  19 A 62   CS 413 414 416  504,6945778,Privada,1,4.705585,-74.0502696,Usaquén
858,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,759",CENTRO MEDICO ARIZALUD S A S,"900,399,004",,TV 87C # 59 A 23 SUR  LC 1,TV 87C # 59 A 23 SUR  LC 1,9231505- CEL 3228493476,Privada,1,4.6234091,-74.1871816,Bosa
866,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,967",TALLER CREATIVO TERAPIAS INTEGRADAS LTDA BRINCOS Y BRINQUITOS,"830,068,578",,CARRERA 70C # 127 F -06,CARRERA 70C # 127 F -06,(1) 7350469 - (1) 2887589,Privada,1,4.7193325,-74.07318769999999,Suba
867,11,Bogotá D.C,11001,BOGOTÁ,"1,100,121,968",CLINICA ESTETICA DENTAL 24 HORAS SAS,"900,205,267",,CALLE 93 19B-66 CS 203,CALLE 93 19B-66 CS 203,4814348,Privada,1,4.6792394,-74.0563952,Chapinero
875,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,047",B & B SALUD ORAL PARA TI SAS,"900,412,418",,CL 70 C #106 A - 07 PI1,CL 70 C #106 A - 07 PI1,7037301 - 3125666589,Privada,1,4.7058474,-74.1236431,Engativá
880,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,091",Cp Inversiones y Consultorias Sas,"900,228,798",,calle 23 b No 68  c 40  local 4,calle 23 b No 68  c 40  local 4,2951288,Privada,1,4.6529077,-74.11119529999999,Fontibón
885,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,153",INSTITUTO DE FERTILIDAD HUMANA SAS,"900,422,248",,CALLE 124 NO  7  38   P 7   702,CALLE 124 NO  7  38   P 7   702,6190010,Privada,1,4.6997255,-74.0293679,Usaquén
891,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,257",Soluciones Integrales en Citologia y Patologia SAS Pudiendo Utilizar la Sigla SICPAT SAS,"900,428,601",,Carrera 10 C No. 36 A 75 Sur,Carrera 10 C No. 36 A 75 Sur,3610083,Privada,1,4.620144,-74.1694403,Kennedy
894,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,280",Advance odontologia SAS,"900,167,472",,Avenida 19 No.102 - 31 local 2-1,Avenida 19 No.102 - 31 local 2-1,4674620 -4674621,Privada,1,4.6878579,-74.05198010000001,Usaquén
895,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,286",ODONTOPLUS SANTA LUCIA LTDA,"900,420,160",,CLL 44 SUR Nª21-32,CLL 44 SUR Nª21-32,4833349,Privada,1,4.5768041,-74.124259,Rafael Uribe Uribe
902,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,380",clinica odontologica aydent SAS,"900,434,420",,CARRERA 90 N 69 a 27.,CARRERA 90 N 69 a 27.,4383039,Privada,1,4.6941941,-74.11097819999999,Engativá
904,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,395",LVB MEDICINA ESTETICA IPS SAS,"900,395,138",,Avenida 15 No. 100-69 Oficina 509,Avenida 15 No. 100-69 Oficina 509,6216325,Privada,1,4.6866489,-74.0478588,Usaquén
906,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,470",aerosanidad sas,"900,236,791",,Carrera 98 # 25 G 64 OF. 304 Centro Empresarial El Dorado,Carrera 98 # 25 G 64 OF. 304 Centro Empresarial El Dorado,3507256387,Privada,1,4.6867133,-74.1283219,Fontibón
907,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,480",MENDEZ & ORTIZ EMG EP S.A.S.,"830,082,192",,Calle 24C num 84-86 interior 1 oficina 701 Bosques de Modelia,Calle 24C num 84-86 interior 1 oficina 701 Bosques de Modelia,4107510,Privada,1,4.6723976,-74.12298659999999,Fontibón
912,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,556",CLINICAS MEDICAS Y ODONTOLOGICAS MAGUER SAS,"900,451,513",,CL 57 B No. 70  74 Sur,CL 57 B No. 70  74 Sur,4755018,Privada,1,4.599561200000001,-74.1616307,Bosa
913,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,577",CENTRO OFTALMOLOGICO GAVAVISION EU,"900,106,018",,AV CARACAS CARRERA 14 NO. 38-34,AV CARACAS CARRERA 14 NO. 38-34,3102188167,Privada,1,4.6265414,-74.0685709,Santa Fe
916,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,629",IPS WTA LATAM SAS,"900,445,008",,calle 93 # 19b-66 oficina 104,calle 93 # 19b-66 oficina 104,3104629573,Privada,1,4.6792394,-74.0563952,Chapinero
918,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,649",TU SALUD H&G SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,"900,259,168",,Calle 62 No 22 - 16  Barrio San Luis,Calle 62 No 22 - 16  Barrio San Luis,2356515 2354324,Privada,1,4.6495687,-74.0702869,Teusaquillo
921,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,726",NEUROAXONAL SOCIEDAD POR ACCIONES SIMPLIFICADA,"900,440,117",,KR 52 # 67A-71  CS 203 Y 204,KR 52 # 67A-71  CS 203 Y 204,3132860025 3290437,Privada,1,4.6654064,-74.0779657,Barrios Unidos
926,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,788",CLINICA ODONTO LIFE SAS,"900,452,703",,Cra 77 A # 64 G- 04 piso 2,Cra 77 A # 64 G- 04 piso 2,4308632,Privada,1,4.682646500000001,-74.1062748,Engativá
931,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,818",CLINICA DE REHABILITACION INTEGRAL HÖWARD GÄRDNER S.A.S,"900,465,827",,AK 18 C # 22 - 17 SUR - Barrio:OLAYA HERRERA,AK 18 C # 22 - 17 SUR - Barrio:OLAYA HERRERA,4305943,Privada,3,4.5818177,-74.1034936,Rafael Uribe Uribe
940,11,Bogotá D.C,11001,BOGOTÁ,"1,100,122,979",RED VIDA SAS,"900,450,748",,CALLE 23F NO. 73F-53 CONSULTORIO 101,CALLE 23F NO. 73F-53 CONSULTORIO 101,3174330998,Privada,1,4.6641583,-74.1199424,Fontibón
942,11,Bogotá D.C,11001,BOGOTÁ,"1,100,123,033",SOLUCION ORAL S.A.S.,"900,365,573",,TR 35 # 38 B - 13 SUR  PISO 1,TR 35 # 38 B - 13 SUR  PISO 1,2025291 - 3202801821,Privada,1,4.5938998,-74.124113,Puente Aranda
944,11,Bogotá D.C,11001,BOGOTÁ,"1,100,123,090",TELERADIOLOGIA DE COLOMBIA DIAGNOSTICO DIGITAL ESPECIALIZADO S A S,"900,468,384",,AC 116 No 9 - 72 CON 409_410_411_415,AC 116 No  9 - 72 CN 409_410_411_415,7444187 / 5806969,Privada,1,4.6953629,-74.0360886,Usaquén
952,11,Bogotá D.C,11001,BOGOTÁ,"1,100,123,223",IPS BIENESTAR EN CASA SAS,"900,473,087",,CALLE 24 No. 72 B - 53 OFICINA 202,CALLE 24 No. 72 B - 53 OFICINA 202,6636159-3167449281-3185166653,Privada,1,4.6635167,-74.1178335,Fontibón
958,11,Bogotá D.C,11001,BOGOTÁ,"1,100,123,371",inversiones sequoia colombia  S.A.S,"900,485,519",,calle97#23-10,calle97#23-10,7442740-7452727,Privada,1,4.6850593,-74.05662,Chapinero
959,11,Bogotá D.C,11001,BOGOTÁ,"1,100,123,379",INVERSIONES NASHAO S A S,"900,458,181",,CALLE 134 N. 57 - 25,CALLE 134 N. 57 - 25,6434139,Privada,1,4.7234219,-74.064857,Suba
967,11,Bogotá D.C,11001,BOGOTÁ,"1,100,123,781",PROYECTAR SALUD S.A.S,"900,504,265",,calle 25 g 84 a 61,calle 25 g 84 a 61,2731671-7563301-3503189977,Privada,1,4.6736648,-74.1196145,Fontibón
973,11,Bogotá D.C,11001,BOGOTÁ,"1,100,123,884",GRUPO EMPRESARIAL SALUD COLOMBIA SAS,"900,514,854",,CL 23F  73F  53,CL 23F  73F  53,5472803,Privada,1,4.6641583,-74.1199424,Fontibón
974,11,Bogotá D.C,11001,BOGOTÁ,"1,100,123,890",CLINICAS DENTISA SAS - C.DENTISA,"900,519,191",,AC 116 No. 70 C 94 LOCAL 202,AC 116 No. 70 C 94 LOCAL 202,5334620,Privada,1,4.6990839,-74.0738883,Suba
980,11,Bogotá D.C,11001,BOGOTÁ,"1,100,124,022",INTEGRAL SOLUTIONS SD SAS,"900,348,830",,CRA 7 #156-68,CRA 7 #.156-68 T. 3 PSO 33,3162343921-3173662935-35913853,Privada,1,4.7329944,-74.0235555,Usaquén
